call_id,customer_id,agent_id,call_date_time,call_duration_sec,issue_category,call_status,resolution_status,first_call_resolution
7510,1922,75,2025-05-19 21:20:00,762,Billing,Completed,Pending,0
7511,2409,68,2025-01-04 23:12:00,724,Complaint,Completed,Resolved,1
7512,2694,48,2025-06-01 15:36:00,428,Billing,Completed,Pending,1
7513,1568,4,2025-01-03 04:21:00,1076,Loan Status,Escalated,Pending,0
7514,2101,9,2025-02-14 10:38:00,276,Technical,Escalated,Resolved,0
7515,4265,38,2025-06-09 06:19:00,657,Complaint,Dropped,Pending,0
7516,4356,58,2025-03-05 06:14:00,98,Product Inquiry,Completed,Pending,1
7517,1526,69,2025-06-02 15:08:00,593,Product Inquiry,Escalated,Pending,0
7518,3571,13,2025-05-06 13:22:00,426,Loan Status,Dropped,Pending,0
7519,3660,11,2025-04-02 16:51:00,637,Billing,Dropped,Escalated,1
7520,4227,71,2025-04-09 11:03:00,314,Billing,Escalated,Pending,0
7521,4411,78,2025-03-14 22:55:00,175,Product Inquiry,Dropped,Escalated,1
7522,3172,64,2025-06-20 04:08:00,415,Complaint,Escalated,Pending,1
7523,1870,79,2025-02-19 22:22:00,327,Billing,Dropped,Pending,0
7524,1279,97,2025-03-17 04:30:00,1191,Complaint,Escalated,Escalated,1
7525,3964,39,2025-01-06 16:12:00,544,Product Inquiry,Completed,Resolved,1
7526,4977,57,2025-05-09 14:36:00,1091,Complaint,Completed,Resolved,1
7527,3669,98,2025-02-07 13:28:00,1123,Loan Status,Escalated,Escalated,0
7528,3893,47,2025-04-26 09:51:00,610,Product Inquiry,Dropped,Pending,1
7529,2892,19,2025-01-27 06:27:00,699,Complaint,Completed,Escalated,1
7530,4729,13,2025-04-20 11:32:00,811,Technical,Completed,Pending,0
7531,2751,93,2025-04-12 07:37:00,31,Loan Status,Escalated,Resolved,0
7532,4981,4,2025-02-01 11:54:00,1189,Complaint,Escalated,Escalated,1
7533,1673,33,2025-04-07 06:10:00,871,Product Inquiry,Escalated,Escalated,0
7534,2151,4,2025-01-05 03:44:00,112,Complaint,Dropped,Escalated,1
7535,3361,66,2025-06-14 05:23:00,384,Technical,Dropped,Resolved,1
7536,1331,65,2025-01-10 16:24:00,170,Billing,Completed,Escalated,1
7537,2173,47,2025-02-02 01:12:00,1039,Complaint,Completed,Resolved,0
7538,3039,14,2025-06-12 16:53:00,979,Product Inquiry,Dropped,Escalated,0
7539,2477,57,2025-01-31 07:38:00,629,Technical,Dropped,Escalated,1
7540,1035,34,2025-06-01 16:07:00,864,Billing,Dropped,Pending,0
7541,2708,4,2025-01-08 11:59:00,822,Complaint,Escalated,Pending,1
7542,2443,52,2025-02-10 22:37:00,960,Billing,Escalated,Resolved,0
7543,4093,4,2025-02-04 04:21:00,941,Complaint,Escalated,Resolved,1
7544,3253,87,2025-02-09 05:16:00,270,Complaint,Completed,Resolved,0
7545,3686,88,2025-01-18 20:56:00,653,Loan Status,Escalated,Pending,1
7546,3895,56,2025-04-04 21:09:00,1046,Billing,Escalated,Resolved,1
7547,2379,24,2025-03-12 23:35:00,1194,Billing,Completed,Resolved,0
7548,1439,90,2025-04-08 01:20:00,1050,Technical,Completed,Escalated,0
7549,3776,51,2025-03-18 06:26:00,1015,Complaint,Escalated,Escalated,1
7550,2119,36,2025-05-14 02:39:00,935,Complaint,Completed,Escalated,1
7551,3988,66,2025-03-01 12:56:00,816,Loan Status,Escalated,Escalated,1
7552,1163,71,2025-02-22 03:29:00,243,Billing,Dropped,Resolved,0
7553,1147,82,2025-05-06 02:06:00,821,Technical,Dropped,Pending,0
7554,4601,24,2025-05-05 21:14:00,162,Billing,Dropped,Resolved,1
7555,3341,92,2025-01-06 01:27:00,109,Product Inquiry,Escalated,Pending,0
7556,1194,98,2025-05-01 18:00:00,130,Technical,Completed,Escalated,1
7557,1662,57,2025-03-12 05:32:00,1117,Product Inquiry,Completed,Resolved,1
7558,1479,10,2025-05-06 01:49:00,664,Technical,Dropped,Resolved,1
7559,4948,30,2025-03-13 20:01:00,1162,Loan Status,Completed,Pending,1
7560,1122,52,2025-06-18 12:44:00,216,Complaint,Dropped,Pending,1
7561,2423,85,2025-01-21 02:49:00,1014,Billing,Escalated,Pending,1
7562,3746,27,2024-12-28 03:50:00,235,Technical,Dropped,Resolved,0
7563,1964,69,2025-01-28 14:19:00,912,Complaint,Escalated,Resolved,1
7564,4523,35,2025-03-01 15:48:00,76,Complaint,Dropped,Resolved,0
7565,3708,24,2025-06-20 11:17:00,850,Product Inquiry,Dropped,Escalated,1
7566,4175,90,2025-03-31 02:39:00,128,Loan Status,Escalated,Pending,0
7567,2778,65,2025-06-21 22:58:00,534,Loan Status,Escalated,Resolved,1
7568,2485,96,2025-03-08 21:23:00,1019,Product Inquiry,Dropped,Resolved,1
7569,4814,10,2025-01-02 01:04:00,452,Complaint,Completed,Resolved,0
7570,3014,58,2025-04-10 00:51:00,956,Product Inquiry,Dropped,Resolved,0
7571,4789,88,2025-04-16 05:08:00,1006,Complaint,Dropped,Resolved,0
7572,1709,16,2024-12-25 11:48:00,246,Loan Status,Dropped,Resolved,1
7573,3443,88,2025-02-26 19:57:00,203,Complaint,Escalated,Resolved,0
7574,1911,42,2025-02-15 23:48:00,470,Complaint,Dropped,Resolved,0
7575,2360,93,2025-06-04 10:14:00,135,Loan Status,Completed,Pending,1
7576,4052,21,2025-02-08 14:49:00,440,Product Inquiry,Escalated,Pending,1
7577,4670,26,2025-06-17 23:32:00,142,Technical,Completed,Resolved,1
7578,4213,45,2025-05-01 18:42:00,175,Complaint,Escalated,Escalated,0
7579,3364,69,2025-06-10 21:45:00,673,Billing,Escalated,Escalated,0
7580,2734,68,2025-06-20 12:02:00,1137,Billing,Dropped,Resolved,0
7581,4629,49,2025-02-23 14:25:00,565,Product Inquiry,Completed,Pending,1
7582,2823,29,2025-05-20 03:06:00,327,Complaint,Completed,Escalated,0
7583,4598,72,2025-05-25 20:33:00,217,Complaint,Dropped,Escalated,1
7584,2579,72,2025-05-11 12:03:00,140,Technical,Escalated,Resolved,1
7585,4472,75,2025-01-31 06:07:00,85,Technical,Dropped,Pending,0
7586,1680,100,2025-03-11 22:43:00,610,Billing,Completed,Resolved,0
7587,2333,62,2025-04-05 23:12:00,559,Billing,Dropped,Resolved,1
7588,3542,51,2025-03-12 02:22:00,478,Billing,Escalated,Pending,0
7589,1555,13,2025-04-27 21:28:00,248,Billing,Escalated,Resolved,0
7590,1609,58,2025-06-02 12:57:00,921,Complaint,Dropped,Resolved,0
7591,4844,39,2025-06-10 17:58:00,360,Billing,Completed,Resolved,1
7592,3156,25,2025-03-21 00:22:00,1192,Technical,Escalated,Pending,1
7593,4866,83,2025-01-01 22:33:00,533,Complaint,Escalated,Resolved,1
7594,1371,36,2025-02-22 03:20:00,310,Loan Status,Escalated,Resolved,0
7595,3902,46,2025-01-20 04:30:00,873,Product Inquiry,Dropped,Escalated,0
7596,1615,89,2025-06-07 00:56:00,41,Technical,Dropped,Pending,0
7597,3815,97,2025-04-02 18:00:00,594,Product Inquiry,Escalated,Escalated,0
7598,2914,84,2025-02-27 14:15:00,1149,Loan Status,Completed,Resolved,0
7599,3253,13,2025-05-15 12:16:00,261,Loan Status,Dropped,Escalated,0
7600,1846,28,2025-05-02 10:29:00,1165,Billing,Escalated,Pending,1
7601,1042,32,2025-03-10 22:18:00,1100,Billing,Dropped,Resolved,1
7602,1864,45,2025-06-04 16:21:00,283,Loan Status,Dropped,Pending,0
7603,2268,59,2025-01-01 06:32:00,317,Complaint,Dropped,Escalated,0
7604,4358,46,2025-04-13 12:44:00,1037,Complaint,Completed,Resolved,0
7605,2378,93,2025-06-02 10:13:00,403,Technical,Escalated,Resolved,0
7606,1784,61,2025-05-20 13:56:00,224,Product Inquiry,Completed,Escalated,1
7607,1475,10,2025-05-14 01:05:00,1078,Complaint,Escalated,Resolved,0
7608,1082,20,2025-01-15 14:02:00,1059,Complaint,Completed,Resolved,1
7609,2133,96,2025-04-03 00:03:00,894,Loan Status,Dropped,Escalated,0
7610,3237,92,2025-04-19 19:18:00,172,Product Inquiry,Completed,Resolved,1
7611,1799,76,2025-02-10 16:15:00,732,Loan Status,Completed,Resolved,0
7612,1935,54,2025-05-26 20:15:00,200,Product Inquiry,Dropped,Pending,1
7613,4980,73,2025-02-02 21:54:00,519,Loan Status,Dropped,Pending,0
7614,3298,56,2025-04-27 05:55:00,125,Loan Status,Dropped,Escalated,0
7615,4795,83,2025-01-25 05:34:00,1013,Billing,Escalated,Resolved,0
7616,3338,54,2025-01-28 21:16:00,289,Billing,Escalated,Pending,1
7617,2668,59,2025-05-06 23:53:00,1112,Complaint,Escalated,Resolved,0
7618,4272,95,2025-04-17 19:27:00,81,Billing,Dropped,Escalated,0
7619,4868,83,2025-06-05 04:39:00,816,Complaint,Escalated,Pending,0
7620,1325,74,2025-04-12 05:11:00,151,Complaint,Dropped,Pending,0
7621,2534,23,2025-03-09 21:16:00,724,Product Inquiry,Completed,Pending,0
7622,4480,66,2024-12-24 12:29:00,118,Complaint,Escalated,Resolved,1
7623,4678,41,2025-04-21 05:48:00,999,Complaint,Escalated,Escalated,0
7624,4861,57,2025-03-21 12:12:00,67,Complaint,Completed,Escalated,0
7625,2985,56,2025-03-26 18:44:00,113,Billing,Completed,Resolved,1
7626,2964,30,2025-01-16 19:11:00,1161,Billing,Dropped,Resolved,0
7627,1836,96,2025-03-10 00:31:00,1039,Technical,Dropped,Resolved,1
7628,1507,34,2025-03-06 03:52:00,738,Loan Status,Dropped,Pending,0
7629,3778,21,2025-04-18 13:56:00,768,Product Inquiry,Escalated,Escalated,0
7630,4672,15,2025-04-22 02:43:00,1056,Technical,Escalated,Escalated,0
7631,3119,30,2025-06-11 07:13:00,701,Complaint,Escalated,Resolved,0
7632,2270,54,2025-06-08 16:34:00,59,Complaint,Escalated,Escalated,1
7633,1640,50,2025-02-27 21:44:00,657,Technical,Escalated,Escalated,1
7634,4795,72,2025-05-07 07:06:00,122,Product Inquiry,Escalated,Resolved,0
7635,3987,19,2025-01-01 23:45:00,247,Complaint,Completed,Pending,1
7636,2878,30,2025-06-18 16:05:00,1142,Complaint,Completed,Escalated,1
7637,1607,89,2025-05-09 01:29:00,1001,Billing,Completed,Pending,1
7638,4658,78,2025-01-01 07:08:00,915,Loan Status,Completed,Resolved,0
7639,2958,3,2025-01-31 22:22:00,727,Complaint,Escalated,Pending,0
7640,1565,48,2025-06-07 00:51:00,311,Loan Status,Escalated,Resolved,1
7641,2367,19,2025-01-20 19:03:00,1004,Loan Status,Escalated,Escalated,1
7642,4996,81,2025-03-28 04:29:00,418,Loan Status,Completed,Resolved,1
7643,3101,57,2025-05-24 08:48:00,958,Complaint,Completed,Resolved,0
7644,2753,70,2025-01-17 07:58:00,902,Complaint,Escalated,Resolved,0
7645,3575,55,2025-03-11 23:10:00,166,Loan Status,Dropped,Resolved,0
7646,3658,56,2025-03-18 15:57:00,317,Technical,Completed,Resolved,1
7647,4603,25,2025-04-24 01:25:00,648,Loan Status,Completed,Pending,0
7648,2581,56,2025-04-24 11:29:00,441,Billing,Completed,Resolved,0
7649,2986,84,2025-04-20 18:51:00,436,Complaint,Escalated,Resolved,1
7650,3240,79,2025-03-07 05:10:00,629,Product Inquiry,Completed,Escalated,0
7651,4966,81,2025-05-21 23:38:00,1178,Complaint,Dropped,Resolved,0
7652,3105,8,2025-04-04 19:26:00,651,Loan Status,Completed,Resolved,1
7653,4508,41,2025-03-16 00:21:00,1101,Complaint,Dropped,Resolved,0
7654,4182,37,2025-02-12 13:36:00,98,Loan Status,Dropped,Resolved,0
7655,1128,30,2025-04-13 18:52:00,725,Product Inquiry,Escalated,Pending,0
7656,2872,69,2025-05-24 14:41:00,524,Product Inquiry,Dropped,Resolved,0
7657,1705,60,2025-03-01 11:34:00,913,Product Inquiry,Completed,Resolved,0
7658,4996,36,2025-05-18 23:58:00,321,Billing,Completed,Escalated,0
7659,1851,46,2025-02-17 23:37:00,1050,Billing,Dropped,Pending,1
7660,4397,77,2025-02-21 21:28:00,762,Loan Status,Completed,Resolved,1
7661,1007,75,2025-04-17 08:59:00,445,Billing,Completed,Pending,0
7662,3076,14,2025-04-13 16:54:00,926,Technical,Escalated,Resolved,0
7663,2135,17,2025-06-03 19:42:00,447,Product Inquiry,Dropped,Escalated,0
7664,3994,73,2025-05-26 11:11:00,592,Product Inquiry,Dropped,Pending,1
7665,4744,63,2025-04-11 23:58:00,756,Loan Status,Dropped,Escalated,0
7666,3178,73,2024-12-27 12:31:00,30,Billing,Escalated,Escalated,1
7667,3235,48,2025-03-15 23:18:00,1120,Product Inquiry,Dropped,Escalated,0
7668,2698,88,2025-03-01 08:20:00,192,Complaint,Dropped,Escalated,0
7669,3756,24,2025-04-27 12:04:00,344,Billing,Escalated,Escalated,1
7670,2498,7,2025-02-28 02:07:00,362,Complaint,Escalated,Resolved,0
7671,4435,30,2025-06-16 19:10:00,554,Product Inquiry,Escalated,Pending,0
7672,4275,100,2025-01-24 03:34:00,85,Product Inquiry,Escalated,Pending,1
7673,3259,97,2025-01-13 23:13:00,418,Complaint,Completed,Pending,1
7674,2644,82,2024-12-31 19:34:00,622,Product Inquiry,Dropped,Pending,1
7675,1275,31,2025-04-06 22:45:00,968,Billing,Dropped,Pending,0
7676,4144,38,2025-04-07 10:33:00,980,Technical,Escalated,Pending,1
7677,2702,79,2025-05-03 11:52:00,760,Technical,Escalated,Escalated,1
7678,2795,42,2025-05-13 21:04:00,556,Technical,Dropped,Pending,1
7679,1242,27,2025-06-02 21:18:00,153,Product Inquiry,Dropped,Resolved,1
7680,4858,56,2025-06-04 18:18:00,1124,Loan Status,Completed,Escalated,1
7681,4173,82,2025-01-03 16:58:00,423,Billing,Dropped,Resolved,0
7682,4034,65,2025-04-11 08:39:00,733,Billing,Escalated,Escalated,1
7683,3732,30,2025-06-13 11:42:00,938,Product Inquiry,Completed,Escalated,0
7684,1170,29,2025-04-18 19:06:00,941,Billing,Escalated,Escalated,0
7685,1652,58,2025-06-19 15:25:00,1023,Product Inquiry,Completed,Escalated,1
7686,2932,12,2025-01-22 18:46:00,357,Technical,Dropped,Resolved,1
7687,3235,12,2025-03-14 07:51:00,1113,Billing,Completed,Resolved,1
7688,4512,67,2025-04-16 12:54:00,596,Loan Status,Dropped,Resolved,1
7689,2109,91,2025-05-28 17:21:00,1017,Product Inquiry,Dropped,Resolved,1
7690,2499,65,2024-12-29 14:38:00,484,Billing,Completed,Resolved,1
7691,3099,98,2025-01-22 18:11:00,703,Complaint,Completed,Resolved,0
7692,3158,32,2024-12-30 13:25:00,766,Complaint,Dropped,Pending,1
7693,2972,41,2025-03-16 13:19:00,1185,Loan Status,Completed,Escalated,1
7694,3924,53,2025-04-30 20:04:00,131,Loan Status,Completed,Resolved,1
7695,4925,57,2025-03-03 21:18:00,600,Complaint,Dropped,Pending,0
7696,2066,39,2025-04-03 06:46:00,838,Product Inquiry,Dropped,Escalated,1
7697,3258,27,2025-03-02 21:40:00,972,Billing,Completed,Escalated,1
7698,3035,41,2025-05-01 08:55:00,397,Complaint,Dropped,Escalated,1
7699,4271,66,2025-05-01 22:22:00,120,Loan Status,Escalated,Resolved,1
7700,4881,10,2025-01-06 08:35:00,168,Billing,Dropped,Escalated,1
7701,1857,87,2025-06-02 01:45:00,143,Product Inquiry,Dropped,Escalated,0
7702,4823,85,2025-03-30 10:49:00,51,Complaint,Completed,Resolved,0
7703,3674,9,2025-02-25 05:51:00,1076,Loan Status,Completed,Pending,0
7704,2049,27,2025-04-27 17:53:00,1118,Complaint,Escalated,Escalated,0
7705,4990,24,2025-04-08 19:50:00,489,Product Inquiry,Completed,Escalated,1
7706,1298,71,2025-05-15 15:06:00,143,Loan Status,Escalated,Escalated,0
7707,4148,58,2025-02-10 22:26:00,569,Billing,Escalated,Pending,1
7708,1923,10,2025-04-27 20:47:00,950,Complaint,Dropped,Pending,0
7709,1136,48,2025-02-04 01:09:00,286,Billing,Escalated,Pending,1
7710,2043,66,2025-01-29 10:02:00,1099,Technical,Completed,Escalated,1
7711,3487,46,2024-12-30 22:09:00,681,Product Inquiry,Completed,Escalated,1
7712,1210,94,2025-03-12 11:01:00,485,Complaint,Dropped,Resolved,1
7713,3799,62,2025-06-20 14:37:00,708,Loan Status,Escalated,Resolved,0
7714,2574,41,2024-12-25 19:04:00,421,Product Inquiry,Dropped,Escalated,0
7715,3482,100,2025-06-02 11:12:00,495,Technical,Completed,Pending,0
7716,1779,14,2025-05-20 13:40:00,441,Loan Status,Dropped,Resolved,1
7717,2230,33,2025-02-22 23:01:00,940,Product Inquiry,Completed,Escalated,0
7718,3486,4,2025-03-17 23:20:00,580,Product Inquiry,Escalated,Escalated,1
7719,2802,52,2025-06-05 21:31:00,1022,Complaint,Completed,Escalated,1
7720,3713,54,2025-04-10 15:58:00,501,Technical,Escalated,Escalated,1
7721,2065,33,2025-02-25 15:45:00,1163,Complaint,Dropped,Pending,0
7722,1410,58,2025-02-13 03:19:00,805,Billing,Dropped,Pending,1
7723,4594,24,2025-04-21 00:52:00,839,Loan Status,Dropped,Escalated,0
7724,3853,57,2025-01-13 19:24:00,472,Technical,Dropped,Resolved,1
7725,3657,64,2025-06-12 08:23:00,494,Product Inquiry,Escalated,Resolved,0
7726,1426,14,2025-03-04 21:45:00,875,Product Inquiry,Completed,Escalated,1
7727,4346,12,2025-06-19 10:06:00,945,Billing,Dropped,Escalated,0
7728,2471,49,2025-01-04 07:23:00,637,Product Inquiry,Completed,Escalated,0
7729,3949,32,2025-02-14 08:43:00,771,Loan Status,Completed,Pending,1
7730,1941,96,2025-01-13 20:01:00,573,Complaint,Dropped,Resolved,0
7731,2907,13,2025-03-01 05:57:00,929,Technical,Dropped,Resolved,1
7732,1741,62,2025-05-13 22:35:00,954,Loan Status,Dropped,Resolved,1
7733,2392,70,2025-01-19 14:14:00,674,Billing,Dropped,Pending,1
7734,2243,37,2025-04-27 06:05:00,873,Loan Status,Completed,Resolved,0
7735,2600,4,2025-03-27 12:56:00,52,Billing,Completed,Escalated,0
7736,4938,74,2025-03-27 14:29:00,766,Loan Status,Escalated,Resolved,0
7737,2255,42,2025-06-13 05:51:00,173,Product Inquiry,Dropped,Pending,0
7738,1327,61,2025-03-14 20:20:00,335,Product Inquiry,Escalated,Pending,0
7739,2466,24,2025-06-10 17:33:00,521,Billing,Completed,Pending,0
7740,3099,76,2025-06-13 18:33:00,613,Loan Status,Dropped,Escalated,1
7741,4957,96,2025-03-06 02:44:00,1101,Loan Status,Escalated,Resolved,1
7742,2966,47,2025-06-20 09:55:00,575,Complaint,Dropped,Escalated,0
7743,1375,33,2025-01-21 22:36:00,434,Complaint,Dropped,Resolved,0
7744,1262,78,2025-02-18 15:36:00,795,Technical,Dropped,Pending,0
7745,1266,45,2025-05-03 22:15:00,1155,Product Inquiry,Completed,Resolved,1
7746,3406,74,2025-05-30 22:05:00,270,Billing,Dropped,Pending,0
7747,4388,9,2025-01-27 00:21:00,390,Product Inquiry,Dropped,Resolved,1
7748,4395,66,2025-03-19 11:29:00,96,Loan Status,Escalated,Resolved,1
7749,2944,36,2025-04-04 07:52:00,309,Product Inquiry,Completed,Escalated,0
7750,4979,78,2025-05-27 02:41:00,807,Complaint,Escalated,Pending,0
7751,4737,24,2025-05-15 13:20:00,1058,Loan Status,Completed,Pending,1
7752,2893,71,2025-04-29 15:07:00,572,Product Inquiry,Completed,Pending,1
7753,2901,19,2025-05-04 05:25:00,592,Technical,Completed,Escalated,1
7754,3699,92,2025-03-13 23:10:00,77,Complaint,Dropped,Escalated,1
7755,4634,11,2025-03-13 13:48:00,363,Complaint,Dropped,Pending,0
7756,2652,100,2025-03-04 01:49:00,165,Product Inquiry,Escalated,Pending,0
7757,2444,94,2025-02-18 13:33:00,548,Loan Status,Dropped,Resolved,1
7758,1045,49,2025-02-06 18:20:00,148,Loan Status,Completed,Pending,0
7759,4892,96,2025-02-12 19:39:00,371,Complaint,Escalated,Resolved,0
7760,1599,32,2025-04-07 11:22:00,1032,Loan Status,Completed,Escalated,1
7761,1719,17,2025-05-24 06:47:00,656,Technical,Dropped,Pending,1
7762,2912,73,2025-04-20 10:17:00,193,Billing,Escalated,Pending,0
7763,2292,5,2025-03-17 09:59:00,314,Loan Status,Completed,Pending,1
7764,1600,26,2025-02-09 17:50:00,993,Technical,Escalated,Pending,0
7765,1380,19,2025-03-07 22:23:00,406,Loan Status,Completed,Escalated,0
7766,1117,45,2025-01-14 20:36:00,82,Complaint,Escalated,Resolved,1
7767,4637,44,2025-04-19 18:40:00,357,Technical,Escalated,Resolved,1
7768,3163,81,2025-03-26 05:35:00,370,Complaint,Dropped,Resolved,0
7769,4701,18,2025-04-03 14:59:00,556,Product Inquiry,Dropped,Escalated,0
7770,1259,2,2025-03-22 11:32:00,668,Loan Status,Completed,Pending,0
7771,2098,16,2025-02-10 05:03:00,1171,Loan Status,Completed,Escalated,0
7772,2503,53,2025-02-08 10:41:00,535,Complaint,Dropped,Resolved,1
7773,3352,1,2025-02-02 10:03:00,897,Loan Status,Dropped,Pending,1
7774,3054,32,2025-02-15 07:11:00,733,Billing,Completed,Resolved,1
7775,1365,79,2025-04-22 20:49:00,207,Loan Status,Escalated,Pending,0
7776,2657,34,2025-04-23 20:17:00,997,Technical,Completed,Escalated,1
7777,3570,84,2025-03-30 23:45:00,588,Product Inquiry,Completed,Resolved,0
7778,4419,46,2025-03-12 01:28:00,938,Complaint,Dropped,Escalated,1
7779,2461,77,2025-04-29 03:53:00,683,Technical,Escalated,Pending,1
7780,3024,22,2025-03-25 16:23:00,38,Technical,Escalated,Escalated,1
7781,4286,98,2025-02-20 17:27:00,963,Technical,Escalated,Resolved,0
7782,3476,49,2025-01-31 13:18:00,553,Product Inquiry,Dropped,Escalated,0
7783,1790,89,2025-03-10 09:25:00,1066,Complaint,Escalated,Pending,0
7784,4569,21,2025-03-08 21:55:00,306,Complaint,Dropped,Pending,0
7785,4611,43,2025-03-03 12:58:00,468,Product Inquiry,Dropped,Escalated,1
7786,1746,4,2025-03-23 23:51:00,1091,Billing,Dropped,Resolved,0
7787,3414,61,2025-05-28 06:18:00,849,Technical,Escalated,Escalated,1
7788,1312,97,2025-01-20 11:47:00,464,Complaint,Dropped,Escalated,0
7789,1537,67,2025-01-07 21:37:00,869,Product Inquiry,Escalated,Escalated,0
7790,1920,65,2025-02-26 19:26:00,773,Product Inquiry,Dropped,Escalated,0
7791,2077,98,2025-03-03 19:09:00,280,Technical,Completed,Resolved,0
7792,4612,74,2025-04-04 13:54:00,661,Product Inquiry,Completed,Pending,0
7793,2490,47,2025-04-07 01:37:00,874,Loan Status,Escalated,Escalated,1
7794,3912,53,2025-03-16 12:51:00,43,Technical,Escalated,Resolved,1
7795,4235,7,2025-04-22 08:35:00,303,Complaint,Escalated,Resolved,0
7796,3829,86,2025-04-21 04:41:00,1036,Technical,Completed,Escalated,0
7797,3381,5,2025-02-25 00:34:00,382,Billing,Escalated,Escalated,0
7798,4618,80,2025-05-08 00:23:00,1188,Technical,Escalated,Escalated,0
7799,1797,93,2025-01-10 00:50:00,999,Technical,Escalated,Escalated,0
7800,1347,56,2025-06-13 05:36:00,471,Billing,Dropped,Resolved,0
7801,1272,5,2025-01-25 05:27:00,596,Technical,Dropped,Pending,0
7802,4010,30,2025-06-21 18:02:00,831,Product Inquiry,Dropped,Escalated,1
7803,1719,58,2025-01-06 22:04:00,156,Complaint,Escalated,Pending,1
7804,2773,98,2025-05-05 06:27:00,1048,Complaint,Escalated,Pending,0
7805,4485,91,2025-04-07 14:40:00,850,Loan Status,Escalated,Pending,1
7806,3547,61,2025-04-09 17:53:00,1118,Complaint,Escalated,Pending,1
7807,4164,10,2025-05-16 13:47:00,724,Complaint,Completed,Resolved,0
