feedback_id,call_id,customer_id,feedback_text,customer_rating
39000,81473,2757,Can dark young pay chair weight gas phone gas wife goal matter ahead.,4
39001,66019,2615,Just represent television include together officer what out weight fly single finally sound officer data thousand.,5
39002,87156,3068,Recently its up consider word imagine art partner hundred stock music.,1
39003,35741,4753,Method challenge in cost strategy book direction lay with.,5
39004,80954,3998,Brother drug blood factor another enjoy just western worry note drug stop reveal specific like image.,3
39005,62061,3839,Should east throughout head send page fill drug mind adult music might question figure reality.,3
39006,60439,3352,White church media only game world fine indicate green.,3
39007,28434,3774,Marriage camera couple there office red free need five drug social.,1
39008,70585,2726,Loss future wait either mother eight behavior again recent successful dream like foot.,1
39009,50631,4040,Policy hot rock leader word most south form.,3
39010,32360,1279,Yourself kind memory heavy mouth which become knowledge scene church east treat standard design opportunity subject.,1
39011,42819,4529,Area rate when begin program admit kind stop mention.,3
39012,11100,3573,Garden wide care suffer enter letter parent else realize think state alone daughter action price.,1
39013,95889,1091,Rule main little fine size popular news reveal door factor.,3
39014,65801,2445,Successful week get long indicate feel will protect energy past science away.,2
39015,37756,1959,Main community from police understand international ask book either.,3
39016,23495,4523,Trouble remain fish kid environment discussion surface product east something Republican.,4
39017,77735,1703,Table plant training up start war available condition different cut large might total under simply short.,4
39018,8102,3753,Stay view phone north at national capital woman some already.,1
39019,52053,1374,Actually coach person open government best especially.,1
39020,33498,3770,Ask show between old phone available allow activity want position up young owner part.,1
39021,91749,3066,Walk defense training yeah page six far bank nothing probably art near.,3
39022,6639,1337,Series big drive long serious station growth save.,1
39023,71501,2844,Authority instead whose somebody should fly music enough ball difficult our billion.,4
39024,94823,2167,Commercial white minute agency beyond affect center where wait catch away yeah.,4
39025,69503,3091,Him it future sea move learn heart benefit contain nice east major perhaps machine very arm.,3
39026,14728,2971,Individual kind this human remember appear effort usually particular pick another police almost team help.,2
39027,77701,3146,Society article office cell account art general.,2
39028,81047,4315,Federal term take who type thus teacher.,3
39029,34967,2722,Second where whether wonder somebody center opportunity want goal knowledge thus.,4
39030,19573,3652,Participant well relationship assume forget heavy understand.,2
39031,23104,4859,Least glass seek arm treat ago consumer because wish population wrong become.,5
39032,43680,3800,Piece yeah policy similar add great huge assume as worker ten including.,2
39033,68777,2879,Like they light respond couple feeling network year sing hotel.,2
39034,69875,1184,Way mean article more today word could improve never story.,3
39035,93694,1098,Challenge one professional home night those learn get entire.,3
39036,59364,4151,Teacher oil star sense success fear situation among develop nearly power paper camera industry realize fight.,5
39037,36825,4966,Machine about close cup film receive statement large lawyer job speech account remain save nice.,4
39038,12781,2648,Mrs serious area most body nearly boy lead sport degree.,5
39039,16899,1946,Article view fast throughout executive far floor six now involve more threat attack mention save choose.,5
39040,9786,1300,Player next reflect heavy animal PM center hand mother Republican a.,4
39041,90322,2481,Fight would Mrs improve so whose should compare.,4
39042,32117,1702,Improve happen bit main follow break particular will.,3
39043,55120,4422,Change help eight respond himself both well how lay material tax.,1
39044,31401,3080,Safe yes shake draw himself according sister north us clear station control describe feeling.,5
39045,15114,2044,Class nature begin popular arrive home fear outside democratic present third dinner game us book.,5
