escalation_id,call_id,escalation_reason,escalated_to,escalation_date
4187,7712,High-value Customer,Supervisor,2025-04-06 11:54:51
4188,26105,Repeated Issue,Backend Team,2025-01-01 00:23:44
4189,67636,Policy Exception,Backend Team,2025-03-24 16:17:25
4190,23336,Policy Exception,Supervisor,2025-05-23 03:04:50
4191,10485,Repeated Issue,Legal,2025-04-15 15:38:59
4192,83531,High-value Customer,Legal,2025-04-22 14:20:25
4193,78883,Repeated Issue,Legal,2025-05-29 20:34:35
4194,81911,Repeated Issue,Legal,2025-02-16 01:34:47
4195,46282,Technical Issue,Backend Team,2025-05-07 14:58:02
4196,85199,High-value Customer,Supervisor,2025-05-28 07:31:45
4197,36656,High-value Customer,Backend Team,2025-03-26 01:39:57
4198,92358,Repeated Issue,Backend Team,2025-05-27 11:56:31
4199,34670,Policy Exception,Legal,2025-03-19 03:36:09
4200,68711,Repeated Issue,Legal,2025-02-23 22:11:25
4201,28691,Policy Exception,Backend Team,2025-04-10 14:41:23
4202,50637,Policy Exception,Backend Team,2025-01-10 23:06:05
4203,90843,Policy Exception,Supervisor,2025-02-27 15:45:26
4204,8847,High-value Customer,Backend Team,2025-06-18 23:02:57
4205,59430,Technical Issue,Legal,2025-01-03 20:05:58
4206,21308,Repeated Issue,Legal,2025-02-13 05:09:14
4207,20369,Technical Issue,Backend Team,2025-06-18 00:29:57
4208,2223,Technical Issue,Supervisor,2025-05-29 02:34:35
4209,19209,Technical Issue,Supervisor,2024-12-24 13:00:53
4210,81866,Repeated Issue,Supervisor,2025-03-23 08:09:27
4211,9225,High-value Customer,Supervisor,2025-05-18 09:13:17
4212,83168,Policy Exception,Backend Team,2025-06-04 08:54:03
4213,97130,Repeated Issue,Legal,2024-12-28 09:37:09
4214,39327,High-value Customer,Backend Team,2025-06-16 06:06:21
4215,32540,High-value Customer,Supervisor,2025-05-19 01:45:27
4216,38760,High-value Customer,Supervisor,2025-01-28 12:37:50
4217,64405,Repeated Issue,Backend Team,2025-06-15 08:48:06
4218,48420,Technical Issue,Backend Team,2025-04-20 13:57:06
4219,25092,High-value Customer,Legal,2025-05-29 20:26:58
4220,93505,High-value Customer,Supervisor,2025-05-05 00:39:46
4221,7699,High-value Customer,Legal,2025-01-16 06:36:35
4222,86615,Repeated Issue,Legal,2025-01-07 15:53:54
4223,26586,Technical Issue,Backend Team,2025-03-22 19:48:53
4224,2589,Technical Issue,Legal,2025-01-01 05:59:31
4225,87897,Policy Exception,Legal,2025-01-24 01:03:38
4226,11454,High-value Customer,Legal,2025-01-28 13:22:09
4227,80360,High-value Customer,Supervisor,2025-01-25 01:49:46
4228,64565,High-value Customer,Supervisor,2025-02-11 20:00:35
4229,9821,Repeated Issue,Legal,2025-05-31 19:20:49
4230,37590,High-value Customer,Backend Team,2025-03-14 19:48:53
4231,82617,Repeated Issue,Backend Team,2025-03-19 06:16:06
4232,45859,Policy Exception,Legal,2025-06-03 10:43:25
4233,69472,Technical Issue,Supervisor,2025-05-08 20:47:52
4234,6486,Repeated Issue,Supervisor,2025-01-12 07:38:45
4235,56749,Repeated Issue,Supervisor,2025-03-11 15:15:50
4236,66441,Repeated Issue,Legal,2025-04-10 13:39:15
4237,47087,Technical Issue,Backend Team,2025-06-18 07:51:08
4238,18616,High-value Customer,Supervisor,2025-04-25 18:17:06
4239,58517,Policy Exception,Legal,2025-06-10 13:18:06
4240,20008,Technical Issue,Supervisor,2025-01-31 01:07:17
4241,26023,Policy Exception,Legal,2025-04-24 00:12:25
4242,13893,Technical Issue,Backend Team,2025-05-13 11:49:50
4243,85441,Policy Exception,Backend Team,2025-01-09 23:16:00
4244,36285,Repeated Issue,Backend Team,2025-03-15 01:07:53
4245,90652,High-value Customer,Backend Team,2025-01-27 23:25:31
4246,62623,Technical Issue,Backend Team,2025-05-18 10:17:58
4247,72264,High-value Customer,Legal,2025-02-04 10:56:48
4248,30288,Policy Exception,Supervisor,2025-05-31 12:03:26
4249,2965,Technical Issue,Supervisor,2025-06-13 04:47:56
4250,84439,Technical Issue,Supervisor,2025-01-05 15:17:04
4251,61255,Policy Exception,Backend Team,2025-03-15 07:49:22
4252,4055,Technical Issue,Legal,2025-06-16 19:06:40
4253,83787,Repeated Issue,Legal,2025-03-21 04:21:59
4254,94326,Repeated Issue,Backend Team,2025-05-16 04:03:24
4255,31367,Technical Issue,Supervisor,2024-12-25 07:57:50
4256,92798,High-value Customer,Supervisor,2024-12-31 02:14:23
4257,38047,High-value Customer,Legal,2025-01-08 19:29:48
4258,85370,Policy Exception,Supervisor,2025-01-25 03:28:07
4259,22514,Repeated Issue,Backend Team,2025-06-21 09:49:49
4260,41246,Technical Issue,Backend Team,2025-01-15 11:48:59
4261,53093,Technical Issue,Legal,2025-01-10 17:50:40
4262,1138,Technical Issue,Supervisor,2025-06-11 20:15:30
4263,74498,Policy Exception,Backend Team,2025-04-20 04:50:15
4264,23240,High-value Customer,Legal,2024-12-25 01:50:18
4265,69096,High-value Customer,Backend Team,2025-04-29 16:58:27
4266,81544,Policy Exception,Backend Team,2025-02-19 23:30:44
4267,36551,Policy Exception,Legal,2025-02-23 19:12:48
4268,1253,Technical Issue,Supervisor,2025-01-20 06:58:06
4269,22074,High-value Customer,Supervisor,2025-04-08 22:37:17
4270,31221,Policy Exception,Legal,2025-04-01 18:59:35
4271,28526,High-value Customer,Backend Team,2025-05-05 22:20:10
4272,88778,Policy Exception,Supervisor,2025-02-21 21:54:15
4273,34873,Repeated Issue,Legal,2025-02-28 17:05:31
4274,96517,Repeated Issue,Backend Team,2025-04-27 12:32:44
4275,25218,Repeated Issue,Backend Team,2025-04-04 04:41:07
4276,76571,Technical Issue,Backend Team,2025-01-09 10:38:48
4277,45877,High-value Customer,Backend Team,2025-02-21 09:09:20
4278,66901,High-value Customer,Backend Team,2025-03-02 20:04:19
4279,78605,High-value Customer,Supervisor,2025-01-09 20:58:47
4280,48066,Repeated Issue,Legal,2025-02-23 12:23:17
4281,60003,Technical Issue,Supervisor,2025-04-17 08:37:29
4282,19018,Repeated Issue,Legal,2025-01-01 10:06:51
4283,34704,Policy Exception,Supervisor,2025-01-09 11:35:40
4284,47848,Repeated Issue,Supervisor,2024-12-27 01:33:06
4285,22065,Repeated Issue,Backend Team,2025-03-17 18:13:52
4286,68056,High-value Customer,Legal,2025-06-05 10:27:49
4287,17888,Policy Exception,Supervisor,2024-12-27 14:30:36
4288,93427,Repeated Issue,Supervisor,2025-04-18 07:45:47
4289,28725,High-value Customer,Supervisor,2025-01-31 09:55:14
4290,42864,High-value Customer,Backend Team,2025-01-17 06:50:33
4291,61099,Policy Exception,Legal,2025-05-21 11:30:45
4292,7073,High-value Customer,Backend Team,2025-04-04 10:27:46
4293,37548,High-value Customer,Backend Team,2025-01-08 18:51:34
4294,65458,High-value Customer,Supervisor,2025-06-18 02:34:20
4295,40735,High-value Customer,Supervisor,2025-03-02 06:52:24
4296,12925,Technical Issue,Supervisor,2025-03-14 17:03:19
4297,53148,Technical Issue,Legal,2025-01-28 05:22:29
4298,47699,Repeated Issue,Supervisor,2025-01-19 11:10:06
4299,9029,Technical Issue,Backend Team,2025-02-14 08:09:41
4300,70481,High-value Customer,Backend Team,2025-04-09 10:05:28
4301,44805,Repeated Issue,Backend Team,2025-04-24 15:12:13
4302,31360,Repeated Issue,Supervisor,2025-06-07 18:04:04
4303,51596,Technical Issue,Supervisor,2025-01-25 06:19:53
4304,30000,Technical Issue,Legal,2025-01-29 00:00:52
4305,63601,Repeated Issue,Backend Team,2025-05-26 04:56:42
4306,97988,Repeated Issue,Legal,2025-02-17 16:13:06
4307,31174,Technical Issue,Backend Team,2025-03-22 05:16:56
4308,13130,High-value Customer,Backend Team,2025-03-25 12:10:42
4309,43950,Policy Exception,Legal,2025-01-15 07:22:24
4310,33521,Repeated Issue,Supervisor,2025-01-27 13:17:07
4311,48038,High-value Customer,Legal,2025-02-09 07:18:11
4312,60716,Policy Exception,Legal,2025-03-24 03:29:22
4313,28466,Repeated Issue,Backend Team,2025-05-05 19:45:21
4314,83443,High-value Customer,Backend Team,2025-05-31 21:45:55
4315,18601,Policy Exception,Legal,2025-01-24 02:42:14
4316,27306,High-value Customer,Legal,2025-05-26 02:11:21
4317,39547,Repeated Issue,Supervisor,2025-02-20 10:58:01
4318,92236,Repeated Issue,Backend Team,2025-06-10 15:38:50
4319,66006,High-value Customer,Supervisor,2025-02-14 05:25:13
4320,27043,Technical Issue,Backend Team,2025-01-16 00:42:41
4321,17986,Repeated Issue,Legal,2025-05-20 13:46:00
4322,95315,Policy Exception,Legal,2025-04-24 20:47:49
4323,71766,Technical Issue,Backend Team,2025-04-08 04:48:46
4324,27871,High-value Customer,Backend Team,2025-06-08 18:53:22
4325,99252,High-value Customer,Supervisor,2025-05-26 04:09:27
4326,14860,High-value Customer,Backend Team,2025-05-14 19:33:25
4327,97771,Technical Issue,Backend Team,2025-01-10 23:15:10
4328,84101,Policy Exception,Legal,2025-02-17 12:57:00
4329,34551,High-value Customer,Supervisor,2025-05-16 21:24:02
4330,26761,Technical Issue,Legal,2025-02-06 04:02:31
4331,74245,Repeated Issue,Backend Team,2025-05-18 07:30:16
4332,23836,Technical Issue,Backend Team,2025-01-03 05:36:59
4333,64589,High-value Customer,Supervisor,2025-05-09 03:01:50
4334,32514,Technical Issue,Legal,2025-03-16 05:36:07
4335,22718,Technical Issue,Backend Team,2025-01-16 11:49:12
4336,14272,High-value Customer,Supervisor,2025-03-15 00:26:09
4337,7169,High-value Customer,Legal,2025-05-08 13:05:08
4338,20353,Repeated Issue,Backend Team,2025-01-17 10:38:22
4339,27289,Repeated Issue,Supervisor,2025-06-02 18:45:09
4340,49540,High-value Customer,Legal,2025-04-26 23:48:41
4341,23197,Repeated Issue,Supervisor,2025-06-08 05:32:21
4342,20242,Policy Exception,Legal,2025-05-14 23:26:59
4343,33259,Technical Issue,Backend Team,2025-03-28 00:01:56
4344,63370,High-value Customer,Legal,2025-01-12 17:21:06
4345,46928,Policy Exception,Backend Team,2025-04-17 02:41:42
4346,53981,Repeated Issue,Legal,2025-04-10 01:09:51
4347,61694,Policy Exception,Supervisor,2025-01-18 08:54:23
4348,27398,Policy Exception,Supervisor,2025-03-02 01:59:50
4349,99834,High-value Customer,Legal,2025-06-22 10:06:31
4350,57198,Policy Exception,Legal,2025-01-04 22:36:34
4351,4550,Policy Exception,Backend Team,2025-04-27 16:59:15
4352,89436,High-value Customer,Legal,2025-05-09 21:50:10
4353,62798,Repeated Issue,Legal,2025-03-21 12:51:37
4354,50101,Repeated Issue,Legal,2025-04-19 19:46:33
4355,24386,Repeated Issue,Legal,2025-01-10 21:53:36
4356,85655,Repeated Issue,Supervisor,2024-12-24 22:55:09
4357,21526,High-value Customer,Legal,2025-02-20 04:02:02
4358,76836,Repeated Issue,Backend Team,2025-05-29 00:25:57
4359,67020,Repeated Issue,Legal,2025-05-04 03:37:57
4360,73782,Technical Issue,Legal,2025-01-30 01:39:18
4361,53844,Policy Exception,Legal,2025-03-23 03:19:01
4362,51589,Policy Exception,Backend Team,2025-03-26 03:47:04
4363,25230,Policy Exception,Legal,2025-03-21 14:18:34
4364,18637,High-value Customer,Backend Team,2025-01-18 20:49:00
4365,73827,Technical Issue,Backend Team,2025-01-02 14:41:03
4366,16318,High-value Customer,Supervisor,2024-12-28 13:04:50
4367,58362,Repeated Issue,Supervisor,2025-01-31 23:44:50
4368,22563,High-value Customer,Legal,2025-04-18 14:54:58
4369,94888,Repeated Issue,Legal,2025-05-05 16:25:33
4370,21626,Repeated Issue,Backend Team,2024-12-30 22:26:19
4371,27356,Policy Exception,Backend Team,2025-03-04 22:50:07
4372,8476,High-value Customer,Legal,2025-04-22 08:04:25
4373,42712,Policy Exception,Supervisor,2025-01-07 19:28:08
4374,15411,Policy Exception,Supervisor,2025-01-18 11:17:03
4375,60459,Repeated Issue,Backend Team,2025-04-26 03:25:15
4376,27756,Policy Exception,Backend Team,2025-06-04 14:29:40
4377,39440,Technical Issue,Legal,2025-04-27 16:32:17
4378,82715,High-value Customer,Supervisor,2025-05-28 23:47:05
4379,29440,Technical Issue,Supervisor,2025-03-14 18:26:25
4380,18793,Policy Exception,Backend Team,2025-02-18 15:16:56
4381,6871,Repeated Issue,Supervisor,2025-03-07 00:13:56
4382,2372,Repeated Issue,Backend Team,2025-04-23 13:17:10
4383,30782,Repeated Issue,Legal,2025-04-20 23:29:28
4384,47513,Technical Issue,Backend Team,2025-02-24 11:44:16
4385,36429,Technical Issue,Legal,2025-03-08 13:49:58
4386,93081,Repeated Issue,Legal,2025-04-25 15:52:10
4387,32990,Policy Exception,Supervisor,2025-03-25 11:31:34
4388,70006,Technical Issue,Supervisor,2025-06-01 10:48:39
4389,61689,High-value Customer,Legal,2025-01-11 10:32:59
4390,82150,Technical Issue,Backend Team,2025-04-10 11:10:58
4391,72464,Policy Exception,Supervisor,2025-03-08 02:38:48
4392,77735,Policy Exception,Backend Team,2025-01-31 07:59:15
4393,42565,Repeated Issue,Backend Team,2025-01-09 13:37:38
4394,45995,High-value Customer,Legal,2025-06-03 03:51:26
4395,77900,Policy Exception,Supervisor,2025-05-13 17:09:42
4396,13764,Policy Exception,Legal,2025-04-12 17:05:50
4397,29930,Repeated Issue,Backend Team,2025-04-30 15:38:11
4398,87894,Technical Issue,Supervisor,2025-06-06 02:44:26
4399,97364,High-value Customer,Supervisor,2025-05-14 09:34:33
4400,26608,Repeated Issue,Legal,2025-05-14 09:00:53
4401,85627,Repeated Issue,Backend Team,2025-01-21 10:43:03
4402,61540,High-value Customer,Supervisor,2025-03-26 06:47:18
4403,77625,Repeated Issue,Supervisor,2025-03-13 04:53:42
4404,46064,High-value Customer,Legal,2025-05-01 14:52:46
4405,74660,Technical Issue,Supervisor,2025-05-08 04:44:33
4406,18262,Policy Exception,Backend Team,2025-05-27 14:01:16
4407,52797,Repeated Issue,Backend Team,2025-01-31 14:35:51
4408,13740,High-value Customer,Backend Team,2025-01-15 22:13:22
4409,96153,Policy Exception,Legal,2025-01-30 20:13:30
4410,88648,Repeated Issue,Backend Team,2025-01-30 21:33:13
4411,14528,Technical Issue,Legal,2025-01-16 12:43:37
4412,74955,High-value Customer,Legal,2025-01-11 05:45:09
4413,8307,Technical Issue,Legal,2025-02-16 21:12:56
4414,70362,Policy Exception,Backend Team,2025-06-11 07:47:23
4415,37757,Technical Issue,Supervisor,2025-01-02 20:30:00
4416,22396,Technical Issue,Supervisor,2025-01-09 02:43:31
4417,81350,Technical Issue,Supervisor,2025-03-26 16:07:06
4418,85302,Technical Issue,Legal,2025-03-20 01:48:53
4419,12006,Repeated Issue,Legal,2025-03-13 03:19:51
4420,18466,Policy Exception,Supervisor,2025-05-27 18:07:46
4421,36013,Repeated Issue,Legal,2025-01-04 20:18:31
4422,35665,High-value Customer,Supervisor,2025-03-25 04:57:21
4423,6761,Policy Exception,Backend Team,2024-12-31 23:51:11
4424,26507,High-value Customer,Backend Team,2025-05-30 02:25:39
4425,68742,Policy Exception,Supervisor,2025-02-20 18:24:00
4426,24862,High-value Customer,Backend Team,2025-01-20 12:08:39
4427,44441,Policy Exception,Supervisor,2025-06-15 01:54:15
4428,92660,Technical Issue,Supervisor,2025-02-16 10:38:48
4429,95412,Repeated Issue,Supervisor,2025-02-16 01:46:56
4430,94337,High-value Customer,Legal,2025-06-22 03:14:45
4431,24707,Policy Exception,Supervisor,2025-06-16 13:39:10
4432,65504,High-value Customer,Backend Team,2025-04-25 03:45:39
4433,39787,High-value Customer,Backend Team,2025-04-10 23:37:00
4434,2437,High-value Customer,Backend Team,2025-06-06 16:23:35
4435,1462,High-value Customer,Supervisor,2025-01-12 23:27:37
4436,27943,Repeated Issue,Backend Team,2025-05-07 20:24:22
4437,70123,Policy Exception,Supervisor,2025-03-16 02:34:17
4438,87633,Technical Issue,Backend Team,2025-03-09 22:33:02
4439,17306,High-value Customer,Supervisor,2025-05-10 20:09:55
4440,85156,High-value Customer,Legal,2025-05-27 14:09:34
4441,27520,Policy Exception,Backend Team,2025-05-31 05:35:42
4442,9837,High-value Customer,Backend Team,2025-03-01 09:45:04
4443,13915,Technical Issue,Backend Team,2025-01-19 20:42:52
4444,51855,Repeated Issue,Supervisor,2025-01-31 14:55:07
4445,64441,High-value Customer,Supervisor,2025-05-27 09:50:43
4446,1041,High-value Customer,Supervisor,2025-02-22 19:00:06
4447,85112,Technical Issue,Backend Team,2025-01-27 18:52:37
4448,91366,High-value Customer,Legal,2025-05-28 17:21:07
4449,1211,Repeated Issue,Backend Team,2025-02-04 10:05:59
4450,22745,Technical Issue,Backend Team,2025-01-31 15:33:29
4451,48026,Policy Exception,Supervisor,2025-04-11 22:34:06
4452,58564,Policy Exception,Legal,2025-02-11 23:00:26
4453,16564,Repeated Issue,Backend Team,2025-03-12 03:58:26
4454,95047,High-value Customer,Legal,2025-04-16 22:09:29
4455,37232,High-value Customer,Legal,2025-02-08 02:22:25
4456,31194,Technical Issue,Backend Team,2025-04-07 11:44:01
4457,68400,Repeated Issue,Supervisor,2025-04-21 16:10:39
4458,38269,Technical Issue,Legal,2025-05-04 02:59:59
4459,92292,Repeated Issue,Backend Team,2025-06-16 19:09:41
4460,49697,Repeated Issue,Supervisor,2025-01-01 17:33:16
4461,82058,High-value Customer,Legal,2025-04-13 15:34:40
4462,8203,High-value Customer,Supervisor,2025-02-26 03:45:27
4463,24680,Repeated Issue,Backend Team,2025-01-22 02:20:30
4464,41505,Policy Exception,Supervisor,2025-04-07 02:53:41
4465,19944,Repeated Issue,Backend Team,2025-01-04 08:28:52
4466,53720,Repeated Issue,Legal,2025-03-04 11:38:21
4467,67996,Policy Exception,Backend Team,2025-06-18 18:58:31
4468,94569,High-value Customer,Backend Team,2025-05-13 08:28:23
4469,84805,Policy Exception,Legal,2025-05-15 17:39:21
4470,92885,Policy Exception,Backend Team,2025-03-22 05:50:48
4471,131,High-value Customer,Backend Team,2025-04-19 12:24:40
4472,64373,Technical Issue,Supervisor,2025-06-16 18:54:53
4473,32068,Technical Issue,Supervisor,2025-01-17 23:23:35
4474,14804,Technical Issue,Supervisor,2025-04-21 20:31:56
4475,8322,Technical Issue,Backend Team,2025-04-29 17:42:23
4476,60155,Technical Issue,Supervisor,2025-06-06 21:37:04
4477,43260,High-value Customer,Supervisor,2025-01-01 19:03:04
4478,56295,Repeated Issue,Supervisor,2025-04-23 12:38:02
4479,75497,High-value Customer,Backend Team,2025-05-11 07:17:07
4480,91788,Technical Issue,Backend Team,2024-12-30 11:43:53
4481,27783,Technical Issue,Legal,2025-03-28 22:39:49
4482,87058,High-value Customer,Supervisor,2025-03-02 07:17:52
4483,86763,Technical Issue,Legal,2025-06-04 15:00:43
4484,94999,Policy Exception,Legal,2025-04-02 00:26:44
4485,79364,High-value Customer,Legal,2025-02-19 13:57:44
4486,74468,Repeated Issue,Supervisor,2025-03-21 20:19:46
4487,73085,Repeated Issue,Legal,2025-03-09 04:06:48
4488,56468,Technical Issue,Backend Team,2025-05-31 08:20:33
4489,81556,Policy Exception,Legal,2025-02-26 09:04:08
4490,99008,High-value Customer,Backend Team,2025-03-01 20:17:01
4491,32595,Technical Issue,Backend Team,2025-01-15 03:58:37
4492,41494,Policy Exception,Backend Team,2025-05-07 06:23:56
4493,3840,High-value Customer,Backend Team,2025-04-10 07:56:16
4494,10867,Policy Exception,Backend Team,2025-01-08 01:08:00
4495,63672,Repeated Issue,Supervisor,2025-04-30 12:01:11
4496,73049,Technical Issue,Backend Team,2025-02-14 09:21:55
4497,85244,Repeated Issue,Supervisor,2025-02-09 07:38:12
4498,62910,Repeated Issue,Backend Team,2025-05-20 17:10:49
4499,43943,Policy Exception,Legal,2025-01-24 10:05:38
4500,10979,Technical Issue,Backend Team,2025-02-14 06:48:36
4501,1094,Policy Exception,Legal,2025-04-06 15:04:39
4502,64279,Repeated Issue,Legal,2025-04-26 21:11:11
4503,71884,High-value Customer,Backend Team,2025-05-27 20:07:52
4504,71749,High-value Customer,Supervisor,2025-01-16 03:40:56
4505,23640,Repeated Issue,Supervisor,2025-04-03 04:56:57
4506,99283,Policy Exception,Legal,2025-02-01 23:42:51
4507,14885,Policy Exception,Backend Team,2025-04-02 03:58:24
4508,81530,Repeated Issue,Legal,2025-04-01 01:50:00
4509,33892,Policy Exception,Supervisor,2025-02-22 19:37:42
4510,36286,Policy Exception,Supervisor,2025-02-21 03:00:47
4511,5455,Policy Exception,Supervisor,2025-02-23 01:10:05
4512,82012,Policy Exception,Legal,2025-04-22 10:29:55
4513,20906,High-value Customer,Legal,2025-05-10 08:08:28
4514,181,Repeated Issue,Legal,2025-04-25 23:02:16
4515,36837,High-value Customer,Supervisor,2025-02-06 22:07:22
4516,86786,High-value Customer,Legal,2025-02-22 10:55:26
4517,97621,Policy Exception,Supervisor,2025-01-04 14:24:56
4518,33109,Policy Exception,Supervisor,2025-03-03 10:58:12
4519,58579,Policy Exception,Legal,2025-02-14 22:52:46
4520,61640,High-value Customer,Legal,2025-04-26 06:18:59
4521,1819,High-value Customer,Legal,2025-01-28 19:25:31
